1.00063 2920
1.00129 4380
1.00131 5840
1.00194 7300
1.00197 8760
1.00199 10220
1.00202 11680
1.0026 13140
1.00263 14600
1.00265 16060
1.00268 17520
1.0027 18980
1.00272 20440
1.00275 21900
1.00277 23360
1.00399 24820
1.00475 26280
1.00548 27740
1.00619 29200
1.00687 30660
1.00753 32120
1.00816 33580
1.00877 35040
1.00935 36500
1.00991 37960
1.0104 39420
1.01094 40880
1.01143 42340
1.01192 43800
1.01241 45260
1.0129 46720
1.01339 48180
1.01388 49640
1.01437 51100
1.01485 52560
1.01534 54020
1.01583 55480
1.01632 56940
1.01669 58400
1.01717 59860
1.01754 61320
1.018 62780
1.01836 64240
1.01882 65700
1.01916 67160
1.0196 68620
1.02 70080
1.02036 71540
1.02079 73000
1.02111 74460
1.02156 75920
1.02191 77380
1.02228 78840
1.02269 80300
1.02301 81760
1.02342 83220
1.02381 84680
1.02411 86140
1.02452 87600
1.02489 89060
1.02519 90520
1.02561 91980
1.02597 93440
1.02626 94900
1.02667 96360
1.02705 97820
1.02733 99280
1.02771 100740
1.02807 102200
1.02838 103660
1.02871 105120
1.0291 106580
1.02944 108040
1.02973 109500
1.03011 110960
1.03045 112420
1.03078 113880
1.03107 115340
1.03146 116800
1.03181 118260
1.0321 119720
1.03239 121180
1.03279 122640
1.03313 124100
1.03342 125560
1.03372 127020
1.03408 128480
1.03441 129940
1.03473 131400
1.03501 132860
1.03536 134320
1.03571 135780
1.03604 137240
1.03631 138700
1.03662 140160
1.037 141620
1.03732 143080
1.03763 144540
1.03792 146000
1.03826 147460
1.03861 148920
1.03894 150380
1.03921 151840
1.03951 153300
1.0399 154760
1.04023 156220
1.04052 157680
1.0408 159140
1.04117 160600
1.0415 162060
1.04183 163520
1.0421 164980
1.04242 166440
1.04279 167900
1.04312 169360
1.04341 170820
1.0437 172280
1.04407 173740
1.0444 175200
1.04472 176660
1.045 178120
1.04532 179580
1.04569 181040
1.04602 182500
1.0463 183960
1.04659 185420
1.04697 186880
1.04729 188340
1.04761 189800
1.04789 191260
1.04823 192720
1.04859 194180
1.04891 195640
1.04919 197100
1.04949 198560
1.04987 200020
1.05019 201480
1.0505 202940
1.05079 204400
1.05113 205860
1.05149 207320
1.05182 208780
1.05209 210240
1.05238 211700
1.05276 213160
1.05309 214620
1.0534 216080
1.05368 217540
1.05404 219000
1.05438 220460
1.05471 221920
1.05498 223380
1.05528 224840
1.05566 226300
1.05599 227760
1.05629 229220
1.05657 230680
1.05695 232140
1.05727 233600
1.0576 235060
1.05787 236520
1.0582 237980
1.05855 239440
1.05889 240900
1.05918 242360
1.05947 243820
1.05984 245280
1.06017 246740
1.06049 248200
1.06077 249660
1.0611 251120
1.06145 252580
1.06178 254040
1.06206 255500
1.06236 256960
1.06274 258420
1.06307 259880
1.06337 261340
1.06366 262800
1.064 264260
1.06435 265720
1.06468 267180
1.06495 268640
1.06526 270100
1.06564 271560
1.06596 273020
1.06628 274480
1.06656 275940
1.0669 277400
1.06725 278860
1.06758 280320
1.06785 281780
1.06815 283240
1.06854 284700
1.06887 286160
1.06916 287620
1.06945 289080
1.06981 290540
1.07014 292000
1.07047 293460
1.07074 294920
1.07106 296380
1.07143 297840
1.07176 299300
1.07205 300760
1.07235 302220
1.07271 303680
1.07304 305140
1.07336 306600
1.07364 308060
1.07396 309520
1.07433 310980
1.07466 312440
1.07494 313900
1.07523 315360
1.07561 316820
1.07593 318280
1.07625 319740
1.07653 321200
1.07687 322660
1.07723 324120
1.07755 325580
1.07783 327040
1.07814 328500
1.07852 329960
1.07883 331420
1.07914 332880
1.07943 334340
1.07978 335800
1.08013 337260
1.08046 338720
1.08073 340180
1.08102 341640
1.0814 343100
1.08173 344560
1.08204 346020
1.08232 347480
1.08268 348940
1.08302 350400
1.08335 351860
1.08362 353320
1.08393 354780
1.0843 356240
1.08464 357700
1.08493 359160
1.08521 360620
1.08559 362080
1.08591 363540
1.08624 365000
1.08651 366460
1.08684 367920
1.08719 369380
1.08754 370840
1.08782 372300
1.08811 373760
1.08848 375220
1.08881 376680
1.08913 378140
1.08941 379600
1.08974 381060
1.09009 382520
1.09042 383980
1.09071 385440
1.091 386900
1.09138 388360
1.09171 389820
1.09202 391280
1.0923 392740
1.09264 394200
1.093 395660
1.09333 397120
1.09359 398580
1.0939 400040
1.09428 401500
1.0946 402960
1.09492 404420
1.0952 405880
1.09554 407340
1.0959 408800
1.09623 410260
1.0965 411720
1.09679 413180
1.09718 414640
1.09751 416100
1.09781 417560
1.09809 419020
1.09845 420480
1.09878 421940
1.09912 423400
1.09938 424860
1.0997 426320
1.10007 427780
1.1004 429240
1.10069 430700
1.10099 432160
1.10135 433620
1.1015 125560
1.10151 124576
1.10152 124084
1.10154 123592
1.10156 123100
1.10157 122608
1.1016 122116
1.10161 121623
1.10163 121131
1.10165 120639
1.10166 120147
1.10167 119655
1.10168 119163
1.10171 118671
1.10172 118178
1.10173 117686
1.10176 117194
1.10177 116702
1.10178 116210
1.10181 115718
1.10183 115226
1.10184 114734
1.10185 114241
1.10188 113749
1.10189 113257
1.1019 112765
1.10192 112273
1.10194 111781
1.10196 111289
1.10198 110796
1.10199 110304
1.102 109812
1.10201 109320
1.10203 108828
1.10204 106580
1.10205 105120
1.10206 103660
1.10207 102200
1.1021 100740
1.10211 99280
1.10212 97820
1.10214 96360
1.10215 94900
1.10216 93440
1.10217 91980
1.10218 90520
1.1022 89060
1.10221 87600
1.10223 86140
1.10289 87600
1.11407 89060
1.12589 90520
1.13775 91980
1.14966 93440
1.16159 94900
1.17356 96360
1.18556 97820
1.19758 99280
1.20975 100740
1.22177 102200
1.2339 103660
1.24006 105120
1.25828 106580
1.27053 108040
1.28281 109500
1.29514 110960
1.3075 112420
1.31991 113880
1.33232 115340
1.34479 116800
