1.00006 2920
1.00016 4380
1.00019 5840
1.00026 7300
1.00028 8760
1.00031 10220
1.00033 11680
1.00036 13140
1.00038 14600
1.00041 16060
1.00043 17520
1.00046 18980
1.00048 20440
1.0005 21900
1.00053 23360
1.00102 24820
1.00151 26280
1.002 27740
1.00249 29200
1.00298 30660
1.00347 32120
1.00396 33580
1.00445 35040
1.00494 36500
1.00543 37960
1.00591 39420
1.0064 40880
1.00689 42340
1.00738 43800
1.00787 45260
1.00836 46720
1.00885 48180
1.00934 49640
1.00983 51100
1.01032 52560
1.01081 54020
1.0113 55480
1.01179 56940
1.01228 58400
1.01277 59860
1.01326 61320
1.01375 62780
1.01424 64240
1.01473 65700
1.01522 67160
1.01571 68620
1.0162 70080
1.01669 71540
1.01718 73000
1.01767 74460
1.01815 75920
1.01864 77380
1.01913 78840
1.01962 80300
1.02011 81760
1.0206 83220
1.02109 84680
1.02158 86140
1.02207 87600
1.02256 89060
1.02305 90520
1.02354 91980
1.02403 93440
1.02452 94900
1.02501 96360
1.0255 97820
1.02599 99280
1.02648 100740
1.02697 102200
1.02746 103660
1.02795 105120
1.02844 106580
1.02893 108040
1.02942 109500
1.02991 110960
1.03039 112420
1.03088 113880
1.03137 115340
1.03186 116800
1.03235 118260
1.03284 119720
1.03333 121180
1.03382 122640
1.03431 124100
1.0348 125560
1.03529 127020
1.03578 128480
1.03627 129940
1.03676 131400
1.03725 132860
1.03774 134320
1.03823 135780
1.03872 137240
1.03921 138700
1.0397 140160
1.04019 141620
1.04068 143080
1.04117 144540
1.04166 146000
1.04215 147460
1.04263 148920
1.04312 150380
1.04361 151840
1.0441 153300
1.04459 154760
1.04508 156220
1.04557 157680
1.04606 159140
1.04655 160600
1.04704 162060
1.04753 163520
1.04802 164980
1.04851 166440
1.049 167900
1.04949 169360
1.04998 170820
1.05047 172280
1.05096 173740
1.05145 175200
1.05194 176660
1.05243 178120
1.05292 179580
1.05341 181040
1.0539 182500
1.05439 183960
1.05487 185420
1.05536 186880
1.05585 188340
1.05634 189800
1.05683 191260
1.05732 192720
1.05781 194180
1.0583 195640
1.05879 197100
1.05928 198560
1.05977 200020
1.06026 201480
1.06075 202940
1.06124 204400
1.06173 205860
1.06222 207320
1.06271 208780
1.0632 210240
1.06369 211700
1.06418 213160
1.06467 214620
1.06516 216080
1.06565 217540
1.06614 219000
1.06663 220460
1.06711 221920
1.0676 223380
1.06809 224840
1.06858 226300
1.06907 227760
1.06956 229220
1.07005 230680
1.07054 232140
1.07103 233600
1.07152 235060
1.07201 236520
1.0725 237980
1.07299 239440
1.07348 240900
1.07397 242360
1.07446 243820
1.07495 245280
1.07544 246740
1.07593 248200
1.07642 249660
1.07691 251120
1.0774 252580
1.07789 254040
1.07838 255500
1.07887 256960
1.07935 258420
1.07984 259880
1.08033 261340
1.08082 262800
